Num_Name	Epoch	q	e	i	w	Node	Tp	Ref
186P/Garradd	54228	4.26386205	0.11752346	28.84587	278.59122	327.88511	20080319.5	JPL39
187P/LINEAR	56505	3.79991803	0.16362067	13.66093	137.4466	110.88521	20081017.42	JPL26
188P/LINEAR-Mueller	54040	2.55256112	0.41561372	10.54642	26.41573	359.15235	20071216.12	JPL61
189P/NEAT	56364	1.17756275	0.59679555	20.3759	15.39714	282.14416	20120720.46	JPL56
190P/Mueller	53356	2.0357462	0.51974052	2.18941	49.60936	336.189	20070708.78	JPL25
191P/McNaught	54373	2.0479227	0.42008346	8.76115	274.17	106.52805	20070913.11	JPL38
192P/Shoemaker-Levy 1	53270	1.53238993	0.77081695	24.32607	310.78628	51.75839	20071221.13	JPL18
193P/LINEAR-NEAT	52469	2.04444125	0.41672081	10.94576	6.5418	336.23562	20010611.88	JPL26
194P/LINEAR	53804	1.70702222	0.57442925	11.12313	130.68763	352.07364	20080226.13	JPL65
195P/Hill	54494	4.43822074	0.31504778	36.36749	249.65356	243.26113	20090121.43	JPL36
196P/Tichy	52872	2.1516055	0.43113898	19.37422	11.64336	24.36799	20001003.59	JPL23
197P/LINEAR	56717	1.06139339	0.62966024	25.54273	188.7289	66.38825	20130324.83	JPL46
198P/ODAS	52511	1.97819516	0.44790754	1.34939	69.03765	358.77061	20050502.81	JPL27
199P/Shoemaker 4	54302	2.93643454	0.50690304	24.76767	191.93041	92.94783	20090410.04	JPL41
200P/Larsen	53939	3.28037656	0.33336038	12.12208	133.23171	234.83334	20080823.12	JPL36
201P/LONEOS	53437	1.35801186	0.60889734	7.04352	24.62242	35.46509	20020217.05	JPL35
202P/Scotti	53585	2.52547703	0.33040574	2.18535	255.71826	194.59033	20090207.97	JPL66
203P/Korlevic	54815	3.1823962	0.31465353	2.97603	154.54528	290.56102	20100208.24	JPL104
204P/LINEAR-NEAT	53825	1.93852435	0.47045095	6.58253	355.1309	109.11486	20081209.54	JPL42
205P/Giacobini	54679	1.52638204	0.56879945	15.3043	154.24175	179.63019	20080910.08	JPL3
205P/Giacobini-A	54766	1.52645	0.56871433	15.30463	154.21945	179.62992	20080910.04	JPL7
205P/Giacobini-B	54735	1.53021304	0.57532791	15.40528	154.0794	179.50733	20080909.76	JPL3
205P/Giacobini-C	54679	1.5266815	0.56873026	15.30854	154.27177	179.62706	20080910.25	JPL1
206P/Barnard-Boattini	53922	1.13648224	0.64853407	33.20384	181.36106	204.37648	20081024.05	JPL11
207P/NEAT	54069	0.94399604	0.75698895	10.14994	271.19565	200.67419	20081106.38	JPL63
208P/McMillan	54715	2.52520656	0.37433312	4.41457	310.48455	36.41659	20080513.21	JPL15
209P/LINEAR	55271	0.91281281	0.68928931	19.15401	149.80101	66.35468	20090416.07	JPL93
210P/Christensen	54054	0.54642042	0.82892731	10.16128	345.4588	93.89166	20081221.14	JPL38
211P/Hill	54760	2.36163784	0.33770513	18.87077	4.43486	117.29829	20090507.88	JPL24
212P/NEAT	54481	1.65423359	0.57874823	22.39797	15.07104	98.92935	20081203.31	JPL11
213P/Van Ness	56080	2.12237801	0.38066465	10.23692	3.51416	312.56369	20110616.61	JPL67
213P/Van Ness-B	55791	2.12275002	0.37971706	10.24009	3.34385	312.67067	20110616.43	JPL10
214P/LINEAR	52790	1.83983555	0.48955217	15.22602	190.15892	348.3074	20020301.05	JPL16
215P/NEAT	54626	3.21583786	0.20064988	12.78924	222.2187	75.45254	20100607.03	JPL46
216P/LINEAR	52479	2.15259774	0.44538591	9.0414	151.54407	359.93674	20010212.58	JPL27
217P/LINEAR	54831	1.22348216	0.68964277	12.88187	246.77546	125.62204	20090908.98	JPL112
218P/LINEAR	53372	1.7027237	0.4902643	18.15112	10.47597	226.77622	20030514.43	JPL19
219P/LINEAR	54728	2.36393901	0.35250624	11.52346	107.8499	231.09999	20100306.25	JPL64
220P/McNaught	53614	1.55396524	0.50128081	8.12324	180.7488	150.1167	20040616.79	JPL25
221P/LINEAR	52802	1.79027347	0.48613842	11.41305	39.61549	230.06917	20020727.57	JPL44
222P/LINEAR	54450	0.78105274	0.72667583	5.14539	345.4235	7.13219	20090901.27	JPL23
223P/Skiff	54307	2.41058538	0.41754661	27.0486	38.31142	346.94228	20100816.33	JPL53
224P/LINEAR-NEAT	53297	1.88186347	0.43694858	14.73029	9.28596	43.51575	20030917.1	JPL11
225P/LINEAR	52717	1.19206553	0.66376446	20.70961	1.32946	15.49778	20021008.1	JPL41
226P/Pigott-LINEAR-Kowalski	53539	1.91685475	0.48045096	46.34538	357.17384	55.07093	20030131.94	JPL27
227P/Catalina-LINEAR	54315	1.79591886	0.49938661	6.52377	90.17088	49.89287	20100904.44	JPL16
228P/LINEAR	54354	3.42808077	0.17630568	7.91814	115.20548	31.06595	20110826.78	JPL50
229P/Gibbs	54917	2.44021423	0.37824744	26.10871	223.98858	157.97872	20090804.12	JPL19
230P/LINEAR	54949	1.48599722	0.56281276	14.64334	308.72156	112.51051	20090808.82	JPL28
231P/LINEAR-NEAT	56364	3.03121462	0.24699158	12.32786	42.3876	133.07066	20110516.33	JPL36
232P/Hill	55075	2.983194	0.33452758	14.63495	53.42478	56.14538	20091001.52	JPL25
233P/La Sagra	54708	1.79497627	0.40902764	11.27643	26.91657	75.05126	20100312.35	JPL6
234P/LINEAR	53993	2.85632535	0.25188983	11.51819	358.48539	179.76675	20091223.5	JPL14
235P/LINEAR	53746	2.74090599	0.3148398	8.89587	333.88537	204.51835	20020320.26	JPL9
236P/LINEAR	55098	1.83107761	0.50877177	16.33378	119.36651	245.68871	20100908.94	JPL38
237P/LINEAR	54012	2.41934035	0.3525695	16.15506	20.40791	252.46883	20091202.26	JPL10
238P/Read	53742	2.36467374	0.25277065	1.26617	325.76231	51.64706	20050727.83	JPL12
239P/LINEAR	53289	1.6450627	0.63152595	11.31668	220.37224	256.11644	20000217.05	JPL13
240P/NEAT	56364	2.12637734	0.45013196	23.52494	352.09952	74.95221	20101004.65	JPL61
241P/LINEAR	54638	1.86107611	0.6189029	20.73632	111.48093	306.2464	20100716.38	JPL42
242P/Spahr	55396	3.8708093	0.31413328	32.12854	250.63657	181.13205	20120411.8	JPL85
243P/NEAT	53226	2.45754037	0.35857558	7.63808	284.23464	87.77134	20030907.31	JPL39
244P/Scotti	55228	3.93384287	0.20416592	2.26728	90.54236	354.33266	20120106.77	JPL124
245P/WISE	54482	2.14098522	0.46629948	21.08643	316.31065	318.52758	20100204.26	JPL11
246P/NEAT	54622	2.86847888	0.2864628	15.98637	176.39787	78.81972	20050105.22	JPL141
247P/LINEAR	54855	1.49615122	0.62519145	13.68775	44.9635	56.08698	20110104.11	JPL17
248P/Gibbs	55427	2.14674019	0.64116122	6.3678	209.91269	207.78831	20110208.71	JPL16
249P/LINEAR	54098	0.51058684	0.81614618	8.43411	64.04044	240.64614	20060828.54	JPL19
250P/Larson	55447	2.21402877	0.40647982	13.2935	44.8892	73.75671	20101114.36	JPL17
251P/LINEAR	53234	1.71150305	0.50955187	23.50699	30.84359	219.56098	20040618.68	JPL25
252P/LINEAR	52306	1.00136846	0.67241123	10.38107	343.28265	190.99629	20000309.96	JPL24
253P/PANSTARRS	56364	2.03801645	0.4125584	4.94035	230.87272	146.89564	20111123.69	JPL13
254P/McNaught	55046	3.21358192	0.3119069	32.56415	221.0234	130.09463	20101028.09	JPL19
255P/Levy	56717	1.00780741	0.66828487	18.26905	179.68144	279.72979	20120115.12	JPL36
256P/LINEAR	55458	2.68977339	0.41793726	27.64181	124.20077	81.44892	20130318.02	JPL42
257P/Catalina	55583	2.12732667	0.43354656	20.24448	117.79488	207.87733	20130603.97	JPL80
258P/PANSTARRS	55394	3.47920248	0.20880447	6.74625	25.82893	126.34483	20110319.12	JPL5
259P/Garradd	54857	1.7930661	0.34217132	15.90312	256.5036	51.99141	20080725.28	JPL10
260P/McNaught	55677	1.49788168	0.59353383	15.7364	15.62831	351.97827	20120912.45	JPL71
261P/Larson	55298	2.18968613	0.38955696	6.32288	58.60124	298.53277	20120928.74	JPL35
262P/McNaught-Russell	55914	1.28027378	0.81540256	29.07943	171.16915	218.0143	20121204.46	JPL38
263P/Gibbs	54246	1.25130203	0.5869804	14.47118	26.3155	113.35083	20061228.77	JPL14
264P/Larsen	53378	2.43729451	0.37377059	25.14763	346.57537	220.97233	20040313.2	JPL12
265P/LINEAR	52926	1.50544962	0.6460251	14.69119	32.72048	344.71126	20030905.81	JPL28
266P/Christensen	56717	2.32787159	0.34066548	3.42862	97.9819	5.02306	20130831.44	JPL38
267P/LONEOS	54273	1.33775986	0.59333757	5.36858	96.85229	245.25164	20060902.91	JPL18
268P/Bernardi	53837	2.34535218	0.47887464	15.61947	357.36212	129.7282	20050812.68	JPL13
269P/Jedicke	53475	4.0589079	0.43561405	6.61651	224.19927	249.06954	20141128.97	JPL45
270P/Gehrels	54638	3.594782	0.46752353	2.85976	211.47933	225.69013	20130718.87	JPL57
271P/van Houten-Lemmon	55203	4.25481755	0.38898382	6.8563	35.05467	9.5902	20130706.56	JPL21
272P/NEAT	54880	2.43791196	0.45246262	18.2771	25.96351	111.8582	20130309.69	JPL25
273P/Pons-Gambart	56498	0.81009795	0.97526814	136.39486	20.18786	320.43332	20121219.67	JPL8
274P/Tombaugh-Tenagra	56221	2.44180612	0.44063032	15.83738	38.45497	81.36224	20130223.32	JPL23
275P/Hermann	52990	1.64905868	0.7139217	21.56893	173.12996	349.272	19990219.73	JPL17
276P/Vorobjov	56047	3.92275208	0.26905787	14.4972	206.10661	214.33868	20130118.74	JPL14
277P/LINEAR	53919	1.91905175	0.50355973	16.72553	152.29979	276.37811	20051103.94	JPL16
278P/McNaught	54584	2.08809181	0.43447028	6.68711	238.1083	15.5194	20060627.23	JPL25
279P/La Sagra	55029	2.14770563	0.39935288	5.05468	5.962	346.26077	20091010.52	JPL13
280P/Larsen	54779	2.62530623	0.41811587	11.77963	104.83537	131.4963	20040510.94	JPL30
281P/MOSS	55430	4.01806181	0.17359926	4.72111	26.0146	87.18686	20120509.65	JPL8
283P/Spacewatch	55977	2.12673968	0.48566952	14.46418	21.97623	161.25338	20130406.97	JPL5
284P/McNaught	56440	2.28610843	0.3791779	11.85911	202.64814	144.25027	20140831.09	JPL48
285P/LINEAR	53639	1.71049057	0.62095667	24.49449	177.30699	186.44759	20031204.74	JPL21
286P/Christensen	53804	2.36673375	0.42490459	17.04215	24.73143	284.07291	20050824.66	JPL19
287P/Christensen	54085	3.03898194	0.27083351	16.31579	188.8569	139.15343	20060615.15	JPL14
289P/Blanpain	56500	0.96109136	0.68468366	5.90042	9.8248	68.94568	20140828.18	JPL2
290P/Jager	55342	2.15459855	0.64705775	19.06697	180.91014	303.48097	20140314.68	JPL69
291P/NEAT	54678	2.60483142	0.42864726	5.94713	175.95445	241.01285	20040325.26	JPL53
292P/Li	54915	2.53529802	0.58673418	24.31561	318.84961	91.86092	20140206.55	JPL45
293P/Spacewatch	55214	2.1097669	0.41931299	9.06815	41.41558	78.44738	20070208.62	JPL17
294P/LINEAR	54856	1.3055248	0.59149083	19.16068	233.19876	315.51806	20080612.09	JPL20
295P/LINEAR	54213	2.05883682	0.61485483	21.1019	73.38741	7.72951	20020112.03	JPL2
296P/Garradd	54353	1.82926456	0.47756437	25.21591	350.14435	263.65791	20070815.32	JPL16
297P/Beshore	54798	2.40995744	0.30825005	10.26697	131.86386	98.29712	20080321.1	JPL25
298P/Christensen	54239	2.05067023	0.4124329	8.02174	95.613	57.11782	20070305.26	JPL13
299P/Catalina-PANSTARRS	56483	3.14150054	0.28176331	10.48002	323.39492	271.68312	20150222.89	JPL10
300P/Catalina	53595	0.82559244	0.69356341	5.69567	222.68311	95.86025	20050728.03	JPL2
C/-146 P1	-732091	0.43	1	71	261	330	-1460628	SAO_2008
C/-43 K1	-694504	0.22	1	110	17	170	-430525	SAO_2008
C/240 V1	-590969	0.37	1	44	82	214	2401110	SAO_2008
C/390 Q1	-536248	0.92	1	36	23	356	3900905	SAO_2008
C/400 F1	-532788	0.21	1	32	47	38	4000225	SAO_2008
C/418 M1	-525991	0.35	1	110	240	310	4181005	SAO_2008
C/442 V1	-517154	1.53	1	106	178	271	4421215	SAO_2008
C/539 W1	-481764	0.16	1	19	246	33	5391106	SAO_2008
C/565 O1	-472381	0.83	1	121	79	180	5650715	SAO_2008
C/568 O1	-471241	0.87	1	4	34.9	301.8	5680827.7	SAO_2008
C/574 G1	-469206	0.73	1	54	342	155	5740325	SAO_2008
C/770 K1	-397544	0.58	1	117	88	110.7	7700605.8	SAO_2008
C/817 C1	-380472	1.1	1	120	202	315	8170303	SAO_2008
C/868 B1	-361843	0.42	1	65	277	321	8680304	SAO_2008
C/905 K1	-348276	0.2	1	140	50	70	9050426	SAO_2008
C/962 B1	-327576	0.63	1	119	85	2	9611228	SAO_2008
C/1014 C1	-308484	0.56	1	117	84	174	10140406	SAO_2008
C/1018 P1	-306880	0.62	1	35	197	185	10180827	SAO_2008
C/1080 P1	-284219	0.681	1	6.9	73.6	322.9	10800910.9	SAO_2008
C/1092 A1	-280038	0.77	1	124	62	114	10920222	SAO_2008
C/1097 T1	-277999	0.3	1	41	298	352	10970922	SAO_2008
C/1110 K1	-273378	0.83	1	137	358	321	11100518	SAO_2008
C/1132 T1	-265237	0.736	1	106.3	114.2	213.2	11320830.7	SAO_2008
C/1147 A1	-259974	0.12	1	110	300	282	11470128	SAO_2008
C/1230 X1	-229323	0.86	1	16	181	303.7	12301228.8	SAO_2008
C/1240 B1	-226012	0.668	1	75.3	331.4	135.1	12400121.6	SAO_2008
C/1245 D1	-224116	0.5	1	20	87	180	12450401	SAO_2008
C/1264 N1	-217066	0.8249	1	16.4	159.71	151.04	12640720.29	SAO_2008
C/1293 V1	-206374	0.78	1	30	313	89	12931028	SAO_2008
C/1299 B1	-204393	0.3179	1	111	103.89	116.94	12990331.81	SAO_2008
C/1304 C1	-202622	0.84	1	65	25	88.7	13040205.5	SAO_2008
C/1304 Y1	-202273	0.65	1	99	56	106	13050119	SAO_2008
C/1315 U1	-198352	1.65	1	125.3	27.3	176.3	13151015.1	SAO_2008
C/1337 M1	-190438	0.749	1	143.6	79.61	97.61	13370614.85	SAO_2008
C/1340 F1	-189374	1.1362	1	176.48	32.44	187.63	13400513.62	SAO_2008
C/1345 O1	-187447	0.89	1	23	210	150	13450823	SAO_2008
C/1351 W1	-185168	1.01	1	7	165	264	13511119	SAO_2008
C/1362 E1	-181417	0.3	1	155	348	291	13620225	SAO_2008
C/1368 E1	-179156	0.48	1	131	90	217	13680505	SAO_2008
C/1376 M1	-176146	0.55	1	76	81	300.7	13760731.7	SAO_2008
C/1385 U1	-172775	0.79	1	103	182	289	13851024	SAO_2008
C/1402 D1	-166783	0.38	1	55	91	126	14020321	SAO_2008
C/1433 R1	-155228	0.49277	1	103.979	189.392	104.255	14331108.27	SAO_2008
C/1439 F1	-153220	0.12	1	81	140	192	14390509	SAO_2008
C/1449 Y1	-149352	0.32742	1	155.679	356.691	268.809	14491209.87	SAO_2008
C/1457 A1	-146756	0.70336	1	13.251	194.597	257.529	14570118.48	SAO_2008
C/1457 L1	-146554	0.76991	1	7.335	183.281	187.551	14570808.11	SAO_2008
C/1458 Y1	-146098	0.49	1	69	258	117	14581107	SAO_2008
C/1462 M1	-144732	0.25	1	130	137	316	14620804	SAO_2008
C/1468 S1	-142476	0.85	1	138	91	106.7	14681007.3	SAO_2008
C/1471 Y1	-141235	0.48589	1	170.866	245.728	292.873	14720301.44	SAO_2008
C/1490 Y1	-134362	0.7376	1	51.65	129.84	295.89	14901224.97	SAO_2008
C/1499 Q1	-131182	0.95	1	16	42	329	14990909	SAO_2008
C/1500 H1	-130948	1.11	1	99	352	305	15000430	SAO_2008
C/1506 O1	-128636	0.84	1	115	200	155.7	15060828.5	SAO_2008
C/1532 R1	-119088	0.51922	1	32.592	24.529	93.807	15321018.83	SAO_2008
C/1533 M1	-118849	0.2548	1	149.592	21.398	125.424	15330615.42	SAO_2008
C/1538 A1	-117190	0.1477	1	42.46	287.7	356.2	15371230.32	SAO_2008
C/1539 H1	-116691	0.961	1	18.6	174.5	55.1	15390512.6	SAO_2008
C/1556 D1	-110501	0.49082	1	32.37	100.866	181.436	15560422.69	SAO_2008
C/1557 T1	-109984	0.5	1	42	94	212	15570922	SAO_2008
C/1558 P1	-109627	0.2805	1	110.94	119.6	341.21	15580914.04	SAO_2008
C/1577 V1	-102644	0.1775	1	104.883	255.673	31.237	15771027.45	SAO_2008
C/1580 T1	-101549	0.60237	1	64.612	89.367	24.948	15801128.99	SAO_2008
C/1582 J1	-100991	0.16872	1	118.539	331.895	233.034	15820506.91	SAO_2008
C/1585 T1	-99718	1.09485	1	6.135	331.778	43.144	15851008.53	SAO_2008
C/1590 E1	-98166	0.56773	1	150.451	307.671	171.342	15900208.53	SAO_2008
C/1593 O1	-96910	0.08911	1	87.914	12.072	169.921	15930719.07	SAO_2008
C/1596 N1	-95807	0.56716	1	128.08	59.414	335.962	15960725.71	SAO_2008
C/1618 Q1	-87749	0.51298	1	21.494	24.802	298.844	16180817.63	SAO_2008
C/1618 V1	-87678	0.744	1	8.4	155.9	229.5	16181027.9	SAO_2008
C/1618 W1	-87666	0.38954	1	37.196	287.436	81.001	16181108.85	SAO_2008
C/1639 U1	-79976	0.816	1	61.7	237.4	219.7	16391129.4	SAO_2008
C/1652 Y1	-75243	0.8475	1	79.461	300.19	93.001	16521113.15	SAO_2008
C/1661 C1	-72246	0.44272	1	33.015	33.45	86.562	16610127.38	SAO_2001
C/1664 W1	-70838	1.02553	1	158.697	310.675	86.053	16641204.98	SAO_2008
C/1665 F1	-70697	0.10649	1	103.893	156.087	232.696	16650424.72	SAO_2008
C/1668 E1	-69658	0.0666	1	144.381	109.813	3.215	16680228.08	SAO_2008
C/1672 E1	-68194	0.69546	1	82.972	109.524	302.691	16720301.95	SAO_2008
C/1677 H1	-66302	0.28059	1	100.928	99.162	241.316	16770506.53	SAO_2008
C/1680 V1	-65000	0.006222	0.999986	60.6784	350.6128	276.6339	16801218.49	SAO_2008
C/1683 O1	-64043	0.55958	1	96.738	87.81	177.835	16830713.59	SAO_2008
C/1684 N1	-63712	0.95827	1	65.424	330.3	272.598	16840608.76	SAO_2008
C/1686 R1	-62883	0.33602	1	34.969	81.913	358.443	16860916.33	SAO_2008
C/1689 X1	-61711	0.06443	1	63.204	78.134	283.754	16891130.66	SAO_2008
C/1695 U1	-59558	0.0423	1	93.589	59.117	286.018	16951023.77	SAO_2008
C/1698 R1	-58468	0.72865	1	169.094	151.384	70.282	16981017.52	SAO_2008
C/1699 D1	-58380	0.74862	1	109.424	109.524	325.886	16990113.9	SAO_2008
C/1701 U1	-57373	0.5926	1	138.37	164.95	302.81	17011017.91	SAO_2008
C/1702 H1	-57226	0.64683	1	4.375	309.637	193.294	17020314.11	SAO_2008
C/1706 F1	-55807	0.42686	1	55.27	59.434	17.281	17060130.71	SAO_2008
C/1707 W1	-55127	0.85904	1	88.646	27.161	56.916	17071212.49	SAO_2008
C/1718 B1	-51440	1.02543	1	148.838	6.309	131.903	17180115.41	SAO_2008
C/1723 T1	-49358	0.99879	1	130.028	331.38	18.102	17230928.13	SAO_2008
C/1729 P1	-47269	4.05054	1	77.095	10.403	314.393	17290616.65	SAO_2008
C/1733 K1	-45850	0.10297	1	23.792	187.891	271.052	17330506.16	SAO_2008
C/1737 C1	-44484	0.22282	1	18.326	99.461	230.12	17370130.85	SAO_2008
C/1739 K1	-43616	0.67358	1	124.26	104.752	211.044	17390617.92	SAO_2008
C/1742 C1	-42649	0.76577	1	112.948	328.043	189.201	17420208.7	SAO_2008
C/1743 C1	-42313	0.83818	1	2.28	26.25	70.302	17430111.35	SAO_2008
C/1743 Q1	-42060	0.52299	1	134.415	119.047	9.633	17430921.15	SAO_2008
C/1743 X1	-41897	0.222209	1	47.1417	151.4855	49.2966	17440301.84	SAO_2008
C/1746 P1	-40800	2.19859	1	100.857	230.291	150.849	17470303.92	SAO_2008
C/1748 H1	-40378	0.84067	1	94.535	17.828	236.381	17480429.31	SAO_2008
C/1748 K1	-40327	0.62536	1	67.083	245.668	36.644	17480619.39	SAO_2008
C/1750 C1	-39713	0.2	1	132	285	303	17500223	SAO_2008
C/1757 R1	-36915	0.33738	1	12.828	268.69	217.677	17571021.83	SAO_2008
C/1758 K1	-36682	0.21535	1	68.3	36.771	234.213	17580611.64	SAO_2008
C/1760 A1 (Great comet)	-36129	0.96576	1	175.126	301.727	83.553	17591217.34	SAO_2008
C/1760 B1 (Messier)	-36148	0.80139	1	79.084	273.928	143.007	17591127.5	SAO_2008
C/1762 K1 (Klinkenberg)	-35235	1.00905	1	85.668	115.48	351.868	17620528.84	SAO_2008
C/1763 S1 (Messier)	-34713	0.49818	1	72.497	88.571	359.747	17631102.37	SAO_2008
C/1764 A1 (Messier)	-34610	0.55522	1	127.089	104.859	123.388	17640213.07	SAO_2008
C/1766 E1 (Messier)	-33874	0.50532	1	139.152	100.879	247.411	17660217.86	SAO_2008
D/1766 G1 (Helfenzrieder)	-33800	0.40603	0.84763	7.865	178.699	76.263	17660427.91	SAO_2008
C/1769 P1 (Messier)	-32546	0.122755	0.999249	40.7338	329.1226	178.293	17691008.12	SAO_2008
D/1770 L1 (Lexell)	-32236	0.674449	0.786119	1.5517	225.0161	134.4673	17700814.04	SAO_2008
C/1771 A1 (Great comet)	-32135	0.52824	1	148.555	260.375	111.944	17701122.74	SAO_2008
C/1771 G1 (Messier)	-31987	0.901835	1	11.2891	76.2251	30.9963	17710419.63	SAO_2008
C/1773 T1 (Messier)	-31117	1.12689	1	61.22	314.117	124.236	17730906.11	SAO_2008
C/1774 P1 (Montaigne)	-30773	1.42858	1	82.978	136.533	183.974	17740815.95	SAO_2008
C/1779 A1 (Bode)	-29114	0.713178	1	32.4406	62.1743	28.1368	17790104.58	SAO_2008
C/1780 U1 (Montaigne-Olbers)	-28476	0.51528	1	107.917	255.165	145.082	17801129.35	SAO_2008
C/1780 U2 (Messier)	-28535	0.09926	1	126.177	237.827	127.231	17801001.25	SAO_2008
C/1781 M1 (Mechain)	-28255	0.77586	1	81.724	156.209	86.057	17810707.69	SAO_2008
C/1781 T1 (Mechain)	-28110	0.961	1	152.801	61.392	80.482	17811130.02	SAO_2008
C/1783 X1 (Great comet)	-27327	0.70786	1	128.859	336.115	59.856	17840121.7	SAO_2008
C/1785 A1 (Messier-Mechain)	-26955	1.1434	1	70.238	205.632	267.214	17850127.83	SAO_2008
C/1785 E1 (Mechain)	-26884	0.42724	0.99646	92.639	127.203	67.688	17850408.91	SAO_2008
C/1786 P1 (Herschel)	-26426	0.410712	1	50.8921	325.0517	197.4005	17860708.38	SAO_2008
C/1787 G1 (Mechain)	-26122	0.34891	1	131.724	99.158	109.852	17870511.33	SAO_2008
C/1788 W1 (Messier)	-25572	1.06301	1	167.512	57.844	159.926	17881110.81	SAO_2008
C/1790 A1 (Herschel)	-25141	0.7581	1	148.068	115.951	179.125	17900115.71	SAO_2008
C/1790 H1 (Herschel)	-25015	0.79796	1	116.147	119.48	36.118	17900521.74	SAO_2008
C/1791 X1 (Herschel)	-24413	1.29258	1	140.211	154.347	193.596	17920114.04	SAO_2008
C/1793 A1 (Gregory)	-24064	0.96581	1	131.003	147.167	286.16	17921227.7	SAO_2008
C/1793 S1 (Perny)	-23737	1.504546	1	51.9362	69.3361	5.175	17931120	SAO_2008
C/1793 S2 (Messier)	-23752	0.40344	1	119.642	239.81	111.383	17931105.34	SAO_2008
C/1796 F1 (Olbers)	-22872	1.579636	1	115.1716	184.297	19.8977	17960403.27	SAO_2008
C/1797 P1 (Bouvard-Herschel)	-22409	0.52545	1	129.427	279.683	332.094	17970709.61	SAO_2008
C/1798 G1 (Messier)	-22140	0.48503	1	43.783	343.002	124.922	17980405.01	SAO_2008
C/1798 X1 (Bouvard)	-21869	0.77479	1	137.746	215.878	252.28	17990101.41	SAO_2008
C/1799 P1 (Mechain)	-21619	0.83986	1	129.062	95.828	102.326	17990907.69	SAO_2008
C/1799 Y1 (Mechain)	-21510	0.6258	1	102.996	136.471	329.609	17991226.4	SAO_2008
C/1801 N1 (Pons)	-20919	0.25641	1	159.267	219.84	45.313	18010809.06	SAO_2008
C/1802 Q1 (Pons)	-20522	1.094249	1	57.0108	21.8478	313.0142	18020910.36	SAO_2008
C/1804 E1 (Pons)	-20000	1.071168	1	56.4522	331.9459	179.5344	18040214.09	SAO_2008
C/1806 V1 (Pons)	-18951	1.081927	1	144.9537	225.2131	324.9868	18061229.41	SAO_2008
C/1807 R1 (Great comet)	-18687	0.646124	0.995488	63.1762	4.097	269.4837	18070919.24	SAO_2008
C/1808 F1 (Pons)	-18450	0.38986	1	134.303	253.743	325.642	18080513.45	SAO_2008
C/1808 M1 (Pons)	-18389	0.607953	1	140.705	131.5607	26.877	18080712.67	SAO_2008
C/1810 Q1 (Pons)	-17573	0.969623	1	62.9454	114.9175	311.5035	18101006.74	SAO_2008
C/1811 F1 (Great comet)	-17240	1.035412	0.995125	106.9342	65.4097	143.0497	18110912.76	SAO_2008
C/1811 W1 (Pons)	-17172	1.581701	0.980916	31.2554	314.5022	95.6306	18111111.54	SAO_2008
C/1813 C1 (Pons)	-16693	0.699314	1	158.8486	170.5629	243.1457	18130305.02	SAO_2008
C/1813 G1 (Pons)	-16617	1.214703	1	99.0577	205.1622	45.275	18130520.09	SAO_2008
C/1816 B1 (Pons)	-15600	0.0485	1	43.111	304.326	325.829	18160301.85	SAO_2008
C/1817 Y1 (Pons)	-14838	1.197821	1	89.7518	112.3619	72.995	18180226.47	SAO_2008
C/1818 W2 (Pons)	-14592	0.855096	1	116.9058	348.1071	92.5372	18181205.43	SAO_2008
C/1819 N1 (Great comet)	-14387	0.341514	1	80.7517	13.4158	276.2349	18190628.22	SAO_2008
C/1821 B1 (Nicollet-Pons)	-13754	0.091823	1	106.4613	169.2121	51.1843	18210322.04	SAO_2008
C/1822 J1 (Gambart)	-13344	0.504429	1	126.3969	344.6905	179.9345	18220506.08	SAO_2008
C/1822 K1 (Pons)	-13273	0.84713	1	143.6913	237.7758	100.2415	18220716.33	SAO_2008
